CustomerID,Recency,Frequency,Monetary,Cluster,Persona,Recommended_Action
12703,71,3.9999999999999996,1006.5299999999997,2,At-risk customers,Win back campaigns
12704,7,8.000000000000002,2340.8399999999997,1,Recent active customers,Upsell and crosse sell opportunities
12705,15,14.0,11762.100000000002,1,Recent active customers,Upsell and crosse sell opportunities
12707,292,1.0,603.4200000000001,0,High value loyal customers,Retention and Premium Offers
12708,30,17.999999999999996,5117.659999999999,1,Recent active customers,Upsell and crosse sell opportunities
12709,15,33.99999999999999,30291.760000000006,1,Recent active customers,Upsell and crosse sell opportunities
12710,97,3.0,1149.0199999999998,2,At-risk customers,Win back campaigns
12711,612,1.9999999999999996,1339.0499999999993,0,High value loyal customers,Retention and Premium Offers
12712,29,21.000000000000004,6723.029999999996,1,Recent active customers,Upsell and crosse sell opportunities
12713,1,1.0,848.55,2,At-risk customers,Win back campaigns
12714,9,12.0,14093.71,1,Recent active customers,Upsell and crosse sell opportunities
12715,106,1.0,343.3600000000001,2,At-risk customers,Win back campaigns
12716,4,1.9999999999999996,1053.4900000000005,2,At-risk customers,Win back campaigns
12717,151,3.0,1308.9099999999999,2,At-risk customers,Win back campaigns
12718,71,1.0,238.25,2,At-risk customers,Win back campaigns
12719,5,1.9999999999999996,644.95,2,At-risk customers,Win back campaigns
12720,3,30.0,7787.280000000004,1,Recent active customers,Upsell and crosse sell opportunities
12721,32,8.000000000000002,4013.0799999999967,1,Recent active customers,Upsell and crosse sell opportunities
12722,85,3.9999999999999996,997.6300000000001,2,At-risk customers,Win back campaigns
12723,4,5.0,725.0700000000004,2,At-risk customers,Win back campaigns
12724,5,6.999999999999998,2317.520000000001,1,Recent active customers,Upsell and crosse sell opportunities
12725,371,3.9999999999999996,2266.7599999999998,2,At-risk customers,Win back campaigns
12726,28,11.0,4014.599999999998,1,Recent active customers,Upsell and crosse sell opportunities
12727,11,10.000000000000002,5679.530000000004,1,Recent active customers,Upsell and crosse sell opportunities
12728,71,5.0,1070.17,2,At-risk customers,Win back campaigns
12729,114,1.0,453.00999999999993,2,At-risk customers,Win back campaigns
12730,522,1.0,829.2500000000002,0,High value loyal customers,Retention and Premium Offers
12731,24,16.999999999999996,25775.710000000006,1,Recent active customers,Upsell and crosse sell opportunities
12732,180,1.0,236.26,2,At-risk customers,Win back campaigns
12733,234,3.9999999999999996,2424.869999999999,2,At-risk customers,Win back campaigns
12734,353,3.0,639.65,0,High value loyal customers,Retention and Premium Offers
12735,315,1.9999999999999996,779.5700000000002,0,High value loyal customers,Retention and Premium Offers
12736,333,1.0,234.0,0,High value loyal customers,Retention and Premium Offers
12737,499,1.9999999999999996,3710.5000000000023,0,High value loyal customers,Retention and Premium Offers
12738,372,1.0,155.34999999999994,0,High value loyal customers,Retention and Premium Offers
12739,78,3.9999999999999996,2726.7300000000014,2,At-risk customers,Win back campaigns
12740,64,1.0,427.6,2,At-risk customers,Win back campaigns
12741,529,1.9999999999999996,406.07000000000005,0,High value loyal customers,Retention and Premium Offers
12742,626,1.0,1201.52,0,High value loyal customers,Retention and Premium Offers
12743,134,1.9999999999999996,540.1299999999999,2,At-risk customers,Win back campaigns
12744,52,11.0,25317.060000000012,1,Recent active customers,Upsell and crosse sell opportunities
12745,487,3.0,925.4099999999997,0,High value loyal customers,Retention and Premium Offers
12746,541,1.0,254.5500000000001,0,High value loyal customers,Retention and Premium Offers
12747,2,26.0,8898.480000000005,1,Recent active customers,Upsell and crosse sell opportunities
12748,1,335.99999999999994,53539.64000000001,1,Recent active customers,Upsell and crosse sell opportunities
12749,4,9.000000000000002,6897.360000000001,1,Recent active customers,Upsell and crosse sell opportunities
12750,129,1.0,275.8800000000001,2,At-risk customers,Win back campaigns
12751,445,1.0,268.27,0,High value loyal customers,Retention and Premium Offers
12752,81,1.0,4366.779999999996,2,At-risk customers,Win back campaigns
12753,23,6.0,21429.389999999985,1,Recent active customers,Upsell and crosse sell opportunities
12754,236,3.0,3010.7399999999984,2,At-risk customers,Win back campaigns
12755,281,11.0,5236.260000000001,1,Recent active customers,Upsell and crosse sell opportunities
12756,87,1.0,112.08000000000001,2,At-risk customers,Win back campaigns
12757,16,13.000000000000004,7834.650000000002,1,Recent active customers,Upsell and crosse sell opportunities
12758,117,6.999999999999998,9903.24,1,Recent active customers,Upsell and crosse sell opportunities
12759,52,8.000000000000002,5020.739999999997,1,Recent active customers,Upsell and crosse sell opportunities
12760,456,1.0,347.8,0,High value loyal customers,Retention and Premium Offers
12761,458,1.9999999999999996,782.9499999999999,0,High value loyal customers,Retention and Premium Offers
12762,8,1.9999999999999996,1898.5200000000004,2,At-risk customers,Win back campaigns
12763,138,1.9999999999999996,494.08,2,At-risk customers,Win back campaigns
12764,317,1.0,1693.8800000000006,0,High value loyal customers,Retention and Premium Offers
12765,472,6.0,1404.5800000000002,0,High value loyal customers,Retention and Premium Offers
12766,4,9.000000000000002,8918.989999999996,1,Recent active customers,Upsell and crosse sell opportunities
12767,376,1.0,949.82,0,High value loyal customers,Retention and Premium Offers
12768,451,1.0,168.69,0,High value loyal customers,Retention and Premium Offers
12769,239,1.0,1143.6000000000001,2,At-risk customers,Win back campaigns
12770,211,1.9999999999999996,3246.4500000000007,2,At-risk customers,Win back campaigns
12771,486,1.0,282.29999999999995,0,High value loyal customers,Retention and Premium Offers
12772,60,1.0,892.4699999999999,2,At-risk customers,Win back campaigns
12773,564,1.0,124.24999999999994,0,High value loyal customers,Retention and Premium Offers
12774,536,1.0,98.69999999999996,0,High value loyal customers,Retention and Premium Offers
12775,17,6.999999999999998,1686.1200000000001,1,Recent active customers,Upsell and crosse sell opportunities
12776,668,1.0,55.50000000000001,0,High value loyal customers,Retention and Premium Offers
12777,458,1.0,519.4499999999999,0,High value loyal customers,Retention and Premium Offers
12778,20,9.000000000000002,1775.6800000000003,1,Recent active customers,Upsell and crosse sell opportunities
12779,38,14.0,6474.1100000000015,1,Recent active customers,Upsell and crosse sell opportunities
12780,599,1.0,337.39999999999986,0,High value loyal customers,Retention and Premium Offers
12781,64,1.9999999999999996,826.7399999999998,2,At-risk customers,Win back campaigns
12782,5,11.0,4618.239999999999,1,Recent active customers,Upsell and crosse sell opportunities
12783,2,6.0,2225.91,1,Recent active customers,Upsell and crosse sell opportunities
12784,9,3.0,1763.1499999999999,2,At-risk customers,Win back campaigns
12785,364,3.0,1100.4000000000003,0,High value loyal customers,Retention and Premium Offers
12786,610,1.0,728.5000000000002,0,High value loyal customers,Retention and Premium Offers
12787,10,3.9999999999999996,862.1800000000003,2,At-risk customers,Win back campaigns
12788,463,3.9999999999999996,444.8999999999999,0,High value loyal customers,Retention and Premium Offers
12789,65,3.0,273.3500000000001,2,At-risk customers,Win back campaigns
12790,192,1.9999999999999996,591.85,2,At-risk customers,Win back campaigns
12791,374,6.0,863.5100000000004,0,High value loyal customers,Retention and Premium Offers
12792,257,1.9999999999999996,827.0099999999999,2,At-risk customers,Win back campaigns
12793,335,3.0,885.5299999999997,0,High value loyal customers,Retention and Premium Offers
12794,53,1.9999999999999996,860.4099999999999,2,At-risk customers,Win back campaigns
12795,19,1.0,430.4800000000002,2,At-risk customers,Win back campaigns
12796,628,1.0,381.0,0,High value loyal customers,Retention and Premium Offers
12797,366,1.9999999999999996,552.0799999999999,0,High value loyal customers,Retention and Premium Offers
12798,10,3.9999999999999996,8510.930000000008,1,Recent active customers,Upsell and crosse sell opportunities
12799,529,1.0,219.34999999999997,0,High value loyal customers,Retention and Premium Offers
12800,470,3.0,584.2500000000002,0,High value loyal customers,Retention and Premium Offers
12801,501,1.0,1071.8199999999997,0,High value loyal customers,Retention and Premium Offers
12802,187,6.999999999999998,2416.4200000000005,1,Recent active customers,Upsell and crosse sell opportunities
12803,393,1.0,1092.81,0,High value loyal customers,Retention and Premium Offers
12804,466,1.9999999999999996,325.3700000000001,0,High value loyal customers,Retention and Premium Offers
12805,382,3.9999999999999996,1434.9499999999998,0,High value loyal customers,Retention and Premium Offers
12806,435,3.9999999999999996,2878.960000000001,0,High value loyal customers,Retention and Premium Offers
12807,383,1.0,330.3499999999999,0,High value loyal customers,Retention and Premium Offers
12808,37,5.0,776.7000000000003,2,At-risk customers,Win back campaigns
12809,178,3.0,1755.9399999999996,2,At-risk customers,Win back campaigns
12810,535,1.9999999999999996,534.99,0,High value loyal customers,Retention and Premium Offers
12811,261,5.0,1033.9000000000003,2,At-risk customers,Win back campaigns
12812,45,1.0,229.64000000000004,2,At-risk customers,Win back campaigns
12813,502,3.0,1687.7999999999993,0,High value loyal customers,Retention and Premium Offers
12814,102,1.0,125.91999999999999,2,At-risk customers,Win back campaigns
12815,148,1.9999999999999996,1063.4599999999998,2,At-risk customers,Win back campaigns
12816,96,1.9999999999999996,572.2,2,At-risk customers,Win back campaigns
12817,281,3.0,690.9799999999999,2,At-risk customers,Win back campaigns
12818,262,1.0,1542.0799999999997,2,At-risk customers,Win back campaigns
12819,458,1.0,540.5199999999999,0,High value loyal customers,Retention and Premium Offers
12820,3,11.0,2689.520000000001,1,Recent active customers,Upsell and crosse sell opportunities
12821,214,1.9999999999999996,220.80000000000004,2,At-risk customers,Win back campaigns
12822,71,1.9999999999999996,948.8800000000003,2,At-risk customers,Win back campaigns
12823,75,17.999999999999996,6501.5,1,Recent active customers,Upsell and crosse sell opportunities
12824,60,1.0,397.12,2,At-risk customers,Win back campaigns
12825,521,1.9999999999999996,518.6300000000002,0,High value loyal customers,Retention and Premium Offers
12826,3,12.0,2800.749999999999,1,Recent active customers,Upsell and crosse sell opportunities
12827,6,3.0,430.1500000000001,2,At-risk customers,Win back campaigns
12828,3,6.0,1018.7099999999997,2,At-risk customers,Win back campaigns
12829,337,3.0,385.30000000000007,0,High value loyal customers,Retention and Premium Offers
12830,38,6.0,6814.640000000006,1,Recent active customers,Upsell and crosse sell opportunities
12831,262,3.0,451.11000000000007,2,At-risk customers,Win back campaigns
12832,32,1.9999999999999996,383.03,2,At-risk customers,Win back campaigns
12833,145,1.0,417.38000000000005,2,At-risk customers,Win back campaigns
12834,283,1.0,312.38000000000005,0,High value loyal customers,Retention and Premium Offers
12835,428,41.0,5996.83,1,Recent active customers,Upsell and crosse sell opportunities
12836,59,14.999999999999998,6559.729999999996,1,Recent active customers,Upsell and crosse sell opportunities
12837,173,1.9999999999999996,662.6600000000001,2,At-risk customers,Win back campaigns
12838,34,10.000000000000002,2975.9100000000008,1,Recent active customers,Upsell and crosse sell opportunities
12839,3,26.0,9669.12,1,Recent active customers,Upsell and crosse sell opportunities
12840,144,6.999999999999998,4041.9699999999984,1,Recent active customers,Upsell and crosse sell opportunities
12841,5,40.00000000000001,6958.200000000005,1,Recent active customers,Upsell and crosse sell opportunities
12842,70,3.9999999999999996,1917.9900000000007,2,At-risk customers,Win back campaigns
12843,66,30.0,6583.359999999994,1,Recent active customers,Upsell and crosse sell opportunities
12844,29,3.9999999999999996,648.6,2,At-risk customers,Win back campaigns
12845,267,3.9999999999999996,354.09000000000015,2,At-risk customers,Win back campaigns
12846,682,1.0,15.579999999999997,0,High value loyal customers,Retention and Premium Offers
12847,22,1.9999999999999996,1609.0000000000005,2,At-risk customers,Win back campaigns
12848,676,1.0,208.0,0,High value loyal customers,Retention and Premium Offers
12849,31,6.0,3042.4699999999984,1,Recent active customers,Upsell and crosse sell opportunities
12850,446,1.0,330.0,0,High value loyal customers,Retention and Premium Offers
12851,97,1.9999999999999996,280.7599999999999,2,At-risk customers,Win back campaigns
12852,295,1.0,311.5500000000001,0,High value loyal customers,Retention and Premium Offers
12853,135,11.0,3907.499999999997,1,Recent active customers,Upsell and crosse sell opportunities
12854,79,6.999999999999998,2970.9700000000003,1,Recent active customers,Upsell and crosse sell opportunities
12855,373,3.9999999999999996,612.8400000000001,0,High value loyal customers,Retention and Premium Offers
12856,8,6.0,2170.7799999999997,1,Recent active customers,Upsell and crosse sell opportunities
12857,211,6.0,3688.000000000001,1,Recent active customers,Upsell and crosse sell opportunities
